client_id,group_test,age,age_label,gender,num_accts,balance,tenure_years,tenure_months
4843378,control,42.5,Middle-aged,M,2.0,24001.47,9.0,119.0
8520769,test,29.0,Young dults,U,2.0,28527.76,5.0,70.0
5500495,control,30.5,Time to die,F,2.0,39917.38,15.0,190.0
7820148,test,25.5,Young dults,U,2.0,37157.6,5.0,69.0
6478983,control,54.0,Middle-aged,U,2.0,36184.41,6.0,74.0
7391974,control,63.0,Senior,M,3.0,364396.69,13.0,159.0
4373203,control,61.5,Senior,F,2.0,105129.15,14.0,175.0
4099602,control,38.0,Middle-aged,U,2.0,43412.63,6.0,82.0
7411561,control,23.5,Young dults,U,2.0,25107.89,5.0,65.0
2824566,control,49.0,Middle-aged,F,2.0,167491.96999999997,15.0,180.0
913109,test,52.0,Middle-aged,U,2.0,34375.17,6.0,74.0
8078832,test,53.0,Middle-aged,M,2.0,31469.71,15.0,190.0
6934507,control,69.5,Senior,M,3.0,84005.20999999999,9.0,111.0
1312532,test,60.5,Senior,M,2.0,49563.1,20.0,244.0
234316,test,44.5,Middle-aged,U,3.0,297884.15,4.0,55.0
7893320,control,57.5,Middle-aged,U,2.0,32491.88,5.0,60.0
7702962,control,33.5,Middle-aged,M,2.0,24132.13,5.0,60.0
299872,control,44.5,Middle-aged,U,4.0,240247.37,6.0,81.0
6746649,test,48.5,Middle-aged,M,3.0,227640.41,16.0,197.0
887550,test,43.5,Middle-aged,U,2.0,191991.0,21.0,263.0
507915,test,52.5,Middle-aged,F,2.0,44092.91,21.0,262.0
5870259,test,51.5,Middle-aged,M,3.0,554391.77,18.0,223.0
6084563,test,56.0,Middle-aged,F,2.0,240688.8,19.0,230.0
4339537,test,57.0,Middle-aged,M,3.0,163431.14,18.0,220.0
2371970,test,55.0,Middle-aged,F,2.0,219169.94,16.0,197.0
2990600,control,62.5,Senior,U,2.0,35584.45,8.0,103.0
2685095,test,67.0,Senior,M,2.0,33573.57,14.0,178.0
522654,test,58.0,Middle-aged,M,2.0,23911.66,13.0,165.0
1647031,test,73.5,Senior,U,2.0,460257.23,8.0,103.0
5497086,control,66.0,Senior,F,2.0,586454.24,14.0,178.0
9828369,test,54.0,Middle-aged,F,2.0,117137.7,4.0,54.0
8958725,control,53.5,Middle-aged,U,2.0,41297.02,7.0,94.0
3574005,control,28.0,Young dults,U,3.0,38634.33,4.0,58.0
2628505,test,26.0,Young dults,F,2.0,374034.75,29.0,349.0
1445976,control,52.0,Middle-aged,M,2.0,77144.7,16.0,193.0
9751,test,36.0,Middle-aged,M,2.0,30597.08,5.0,63.0
1421629,test,28.5,Young dults,F,4.0,97355.11,8.0,100.0
4230949,test,20.5,Young dults,U,3.0,32754.25,4.0,57.0
1077656,control,46.0,Middle-aged,M,3.0,67931.2,13.0,160.0
2390391,test,27.5,Young dults,F,3.0,71788.79999999999,13.0,157.0
6312949,test,67.5,Senior,M,2.0,1343284.52,13.0,164.0
2509051,control,64.0,Senior,U,3.0,111390.68,5.0,71.0
8612359,test,35.0,Middle-aged,F,3.0,74422.09,14.0,178.0
5408064,test,51.5,Middle-aged,F,2.0,140673.66,6.0,74.0
420825,control,19.5,Young dults,M,2.0,42360.34,15.0,189.0
3542792,test,32.0,Middle-aged,M,2.0,64486.2,11.0,140.0
6384526,control,70.0,Senior,U,2.0,44877.92,6.0,82.0
6786297,control,52.5,Middle-aged,U,2.0,211602.49,5.0,64.0
5177089,control,37.0,Middle-aged,F,2.0,28787.01,11.0,143.0
4639609,control,26.5,Young dults,U,3.0,151606.34,5.0,71.0
5688433,test,80.0,Senior,M,2.0,147074.19,24.0,293.0
295858,test,36.0,Middle-aged,F,2.0,52626.56,14.0,176.0
5884125,control,61.0,Senior,U,2.0,111020.6,6.0,83.0
6577157,test,47.0,Middle-aged,M,2.0,216650.41,15.0,191.0
6174372,test,45.5,Middle-aged,M,2.0,113596.88,12.0,154.0
3597878,test,49.5,Middle-aged,M,2.0,137269.81,11.0,132.0
7510591,test,64.5,Senior,M,2.0,26430.91,8.0,98.0
1960601,test,40.5,Middle-aged,F,2.0,81810.95,16.0,202.0
3349037,control,32.5,Middle-aged,M,2.0,132200.66,10.0,130.0
4448529,test,27.0,Young dults,U,2.0,47172.4,6.0,83.0
9455830,control,57.5,Middle-aged,M,2.0,66559.88,9.0,117.0
8563377,test,22.0,Young dults,F,2.0,34525.14,27.0,328.0
9504867,test,45.0,Middle-aged,M,3.0,164333.18,15.0,190.0
3500632,control,27.0,Young dults,M,2.0,239461.03,8.0,105.0
4391306,test,54.5,Middle-aged,U,2.0,46588.15,5.0,70.0
9721014,test,21.0,Young dults,U,2.0,27391.02,3.0,45.0
3921540,test,33.5,Middle-aged,M,2.0,30908.81,8.0,106.0
2951413,test,39.0,Middle-aged,U,2.0,219008.88,5.0,71.0
3839023,control,57.5,Middle-aged,F,2.0,35850.49,13.0,166.0
4314735,test,44.5,Middle-aged,M,2.0,98743.36,16.0,197.0
8513593,control,44.0,Middle-aged,F,2.0,131732.4,15.0,183.0
3260752,test,30.5,Time to die,M,2.0,66511.95999999999,10.0,131.0
9967533,test,60.5,Senior,M,3.0,39764.27,27.0,334.0
6030945,control,25.0,Young dults,U,3.0,54377.83,6.0,83.0
6801754,control,42.0,Middle-aged,F,2.0,109322.09,16.0,192.0
362107,test,63.0,Senior,U,2.0,214387.29,7.0,85.0
3433093,control,60.0,Senior,M,2.0,55049.17999999999,13.0,165.0
8525729,test,67.5,Senior,U,2.0,41829.69,6.0,80.0
7656515,test,28.5,Young dults,U,2.0,42217.94,6.0,75.0
1774247,control,47.0,Middle-aged,U,2.0,49568.31,7.0,95.0
6568274,test,26.0,Young dults,M,2.0,38952.03,22.0,265.0
3546290,control,24.0,Young dults,F,3.0,68023.17,20.0,250.0
2252099,control,79.0,Senior,M,2.0,57324.95,20.0,249.0
3012770,control,48.5,Middle-aged,F,3.0,115785.4,21.0,253.0
843805,test,72.5,Senior,M,2.0,59156.71,18.0,220.0
2728127,test,43.0,Middle-aged,F,3.0,34624.22,18.0,216.0
3342333,test,22.5,Young dults,F,2.0,50613.78999999999,9.0,116.0
8758301,test,71.0,Senior,F,2.0,274068.94,3.0,47.0
3681183,test,29.5,Young dults,U,2.0,25955.35,8.0,99.0
7985851,test,35.5,Middle-aged,F,2.0,105178.83,15.0,180.0
3238549,test,69.0,Senior,U,2.0,87219.14,7.0,86.0
2108565,test,61.0,Senior,F,2.0,51699.81,15.0,181.0
9875593,test,50.0,Middle-aged,M,2.0,33233.55,21.0,253.0
4766993,control,42.5,Middle-aged,U,2.0,60347.13,8.0,96.0
5086474,test,24.5,Young dults,U,2.0,37826.93,3.0,46.0
3028832,test,46.5,Middle-aged,U,2.0,34210.45,5.0,69.0
5645966,control,25.5,Young dults,U,2.0,59061.02,4.0,50.0
4535743,test,25.0,Young dults,U,2.0,57122.15,4.0,58.0
8536064,test,29.5,Young dults,U,2.0,39018.23,5.0,64.0
2882758,control,30.0,Young dults,F,2.0,47248.38,9.0,110.0
4079351,control,54.0,Middle-aged,U,2.0,74225.12,6.0,82.0
5293887,control,64.5,Senior,U,2.0,58086.31,3.0,47.0
1834695,test,48.5,Middle-aged,F,2.0,32284.42,15.0,191.0
4778460,control,65.5,Senior,M,4.0,69607.88,16.0,194.0
5750263,test,58.0,Middle-aged,F,2.0,70548.83,12.0,148.0
5794987,control,60.0,Senior,F,3.0,163363.71999999997,5.0,64.0
1927568,test,35.5,Middle-aged,U,2.0,71879.11,8.0,104.0
2154143,test,47.0,Middle-aged,U,2.0,42174.03999999999,7.0,86.0
6863625,test,51.0,Middle-aged,M,2.0,38568.8,15.0,189.0
7197227,control,33.5,Middle-aged,F,2.0,23823.12,9.0,109.0
7650054,control,48.5,Middle-aged,F,2.0,334437.23,23.0,277.0
7048326,test,22.5,Young dults,M,2.0,115283.31,27.0,332.0
8058044,control,58.5,Middle-aged,F,2.0,34128.38,15.0,181.0
666860,control,32.0,Middle-aged,M,2.0,110651.08,13.0,165.0
4493022,test,65.5,Senior,U,2.0,34157.19,6.0,82.0
7285965,control,24.0,Young dults,U,3.0,40527.35,3.0,48.0
3260056,test,69.0,Senior,U,2.0,29575.58,8.0,102.0
4189157,test,54.5,Middle-aged,F,2.0,37448.49,5.0,70.0
7819326,test,49.0,Middle-aged,U,2.0,59618.3,5.0,67.0
5016479,control,44.5,Middle-aged,F,2.0,36272.89,15.0,181.0
8207796,test,36.5,Middle-aged,U,2.0,71714.31,7.0,86.0
4175085,control,49.5,Middle-aged,M,2.0,164784.5,5.0,61.0
5271129,control,38.5,Middle-aged,M,2.0,91110.39,14.0,175.0
6644139,control,65.0,Senior,M,2.0,57872.83,15.0,190.0
1480544,test,51.0,Middle-aged,F,2.0,74885.56,21.0,253.0
7509897,test,90.5,Time to die,M,2.0,77542.76,23.0,282.0
297253,test,20.0,Young dults,U,2.0,50823.16,4.0,58.0
4498712,control,21.5,Young dults,U,2.0,30016.13,6.0,79.0
2250474,test,66.5,Senior,U,2.0,37749.02,7.0,84.0
9890511,test,57.5,Middle-aged,M,2.0,81689.08,8.0,106.0
4344699,control,33.0,Middle-aged,F,3.0,178877.32,10.0,121.0
2813719,control,54.5,Middle-aged,U,2.0,328894.07,8.0,103.0
8096479,test,35.0,Middle-aged,M,2.0,45919.33,10.0,120.0
2054834,test,61.5,Senior,M,2.0,357448.14,27.0,326.0
2790105,control,55.0,Middle-aged,F,2.0,41778.36,17.0,208.0
170895,control,49.5,Middle-aged,M,3.0,51970.32,4.0,57.0
3868191,test,27.0,Young dults,U,2.0,40516.64,7.0,94.0
7691913,control,33.0,Middle-aged,U,3.0,144052.14,5.0,70.0
9371283,control,38.0,Middle-aged,F,2.0,32805.18,9.0,116.0
7028324,test,34.0,Middle-aged,M,4.0,140334.83000000002,8.0,107.0
2919624,test,25.5,Young dults,U,2.0,29595.91,4.0,57.0
6373357,test,33.5,Middle-aged,M,2.0,54018.08,13.0,157.0
2345328,test,24.0,Young dults,M,3.0,70125.65,21.0,262.0
168539,test,17.5,Adolescent,U,2.0,28366.1,4.0,59.0
6774605,test,63.5,Senior,U,3.0,65740.25,8.0,99.0
1531962,control,59.5,Middle-aged,F,2.0,295125.37,4.0,57.0
2796936,control,59.0,Middle-aged,F,3.0,41914.51,25.0,311.0
6911094,control,29.0,Young dults,U,2.0,172491.90000000002,4.0,59.0
7931001,test,46.5,Middle-aged,U,2.0,29913.45,7.0,84.0
6577021,test,36.0,Middle-aged,F,4.0,42213.42,5.0,68.0
9627124,control,53.5,Middle-aged,F,2.0,59577.95,5.0,67.0
6459463,test,37.5,Middle-aged,U,2.0,41938.56,7.0,84.0
4260858,control,56.5,Middle-aged,M,2.0,34326.009999999995,13.0,166.0
1330386,test,73.5,Senior,M,3.0,774739.01,4.0,52.0
3752974,test,54.0,Middle-aged,F,3.0,199260.89,4.0,57.0
6619164,test,30.0,Young dults,U,2.0,42896.52,7.0,90.0
3047758,test,36.5,Middle-aged,M,2.0,34028.58,6.0,79.0
1962359,control,37.5,Middle-aged,F,2.0,70188.98,12.0,152.0
3945135,test,58.5,Middle-aged,M,2.0,72811.41,8.0,106.0
6768346,test,76.5,Senior,M,2.0,147554.09999999998,15.0,182.0
6963380,test,38.5,Middle-aged,M,2.0,37356.16,15.0,191.0
4008625,control,36.5,Middle-aged,U,3.0,41798.24,7.0,85.0
1886161,control,20.0,Young dults,F,3.0,50566.96,23.0,277.0
8231258,control,75.5,Senior,F,3.0,127071.74,23.0,277.0
5105759,control,37.0,Middle-aged,M,2.0,111608.16,21.0,258.0
8285068,test,55.5,Middle-aged,M,4.0,461533.46,21.0,257.0
5508410,test,28.5,Young dults,M,2.0,46837.37,16.0,200.0
8680521,test,18.0,Young dults,U,2.0,51749.76,5.0,66.0
9119435,control,37.5,Middle-aged,F,2.0,127931.02,13.0,166.0
9544592,control,28.0,Young dults,U,2.0,34916.86,8.0,97.0
8530828,control,32.0,Middle-aged,U,2.0,58707.61,8.0,102.0
1171024,test,47.0,Middle-aged,U,2.0,56575.37,7.0,96.0
4273386,control,24.5,Young dults,U,4.0,51457.61,7.0,84.0
1424270,test,37.0,Middle-aged,F,2.0,127085.59,15.0,181.0
4122475,test,58.0,Middle-aged,M,2.0,791707.4500000001,18.0,227.0
4057296,control,38.5,Middle-aged,U,2.0,30636.55,4.0,58.0
1976268,control,22.5,Young dults,U,2.0,41345.91,5.0,68.0
2967109,test,41.0,Middle-aged,M,2.0,72084.63,14.0,176.0
3669234,control,46.0,Middle-aged,F,2.0,34627.85,15.0,190.0
3693854,control,47.5,Middle-aged,F,3.0,248737.62,34.0,419.0
3105736,test,44.5,Middle-aged,U,2.0,45165.9,5.0,66.0
3621842,test,54.0,Middle-aged,U,2.0,50185.69,7.0,87.0
666879,test,35.5,Middle-aged,F,2.0,49489.71,8.0,107.0
9390164,test,63.0,Senior,U,2.0,126714.67,8.0,102.0
7379141,control,34.0,Middle-aged,U,3.0,69142.58,6.0,72.0
2232126,control,60.0,Senior,U,2.0,49827.8,7.0,94.0
7993618,test,55.0,Middle-aged,U,2.0,100279.76,4.0,59.0
9010076,control,65.0,Senior,M,3.0,1409249.69,8.0,96.0
1867167,control,63.5,Senior,F,3.0,393976.52,30.0,370.0
2122128,test,68.5,Senior,F,4.0,199022.37,31.0,378.0
9270315,test,61.5,Senior,M,2.0,191750.09000000003,19.0,233.0
806960,test,35.5,Middle-aged,M,2.0,23862.79,10.0,131.0
335080,control,45.5,Middle-aged,M,2.0,35004.74,13.0,157.0
6873191,test,60.5,Senior,M,2.0,28328.28,9.0,117.0
5854902,test,63.5,Senior,M,2.0,83769.06,13.0,164.0
7930438,test,64.5,Senior,M,2.0,142667.84,14.0,169.0
1097264,control,47.5,Middle-aged,F,2.0,36808.25,9.0,108.0
9478703,test,37.5,Middle-aged,F,2.0,30773.69,14.0,179.0
8028750,test,34.5,Middle-aged,M,3.0,151954.8,13.0,167.0
3109423,test,40.5,Middle-aged,M,3.0,506797.47,11.0,143.0
1347489,control,37.0,Middle-aged,M,2.0,153610.81,5.0,67.0
6039700,control,68.5,Senior,F,2.0,112991.27,10.0,121.0
1778253,test,34.0,Middle-aged,U,2.0,70277.31,7.0,85.0
9020037,control,61.5,Senior,M,3.0,309754.18,30.0,366.0
4121467,test,32.0,Middle-aged,M,2.0,106815.17,10.0,130.0
8897640,test,58.5,Middle-aged,M,2.0,86976.39,25.0,304.0
402019,control,59.0,Middle-aged,M,2.0,92681.01,11.0,142.0
5206236,control,37.5,Middle-aged,F,2.0,54200.16,12.0,154.0
6814932,control,56.5,Middle-aged,F,2.0,75911.37,32.0,391.0
9154283,test,28.0,Young dults,U,2.0,42932.72,4.0,58.0
4156655,test,48.0,Middle-aged,F,3.0,126771.25,21.0,259.0
4596903,control,77.0,Senior,M,3.0,355984.07,21.0,256.0
558250,test,25.0,Young dults,U,3.0,33751.96,21.0,253.0
1423182,test,39.5,Middle-aged,F,3.0,110297.39,20.0,250.0
3728524,control,45.0,Middle-aged,M,2.0,299857.15,20.0,244.0
5950877,control,32.5,Middle-aged,M,2.0,296241.96,19.0,235.0
2519037,test,21.5,Young dults,M,2.0,67370.54000000001,19.0,231.0
5405590,test,68.0,Senior,F,2.0,110995.21,17.0,214.0
511522,control,75.0,Senior,M,2.0,196992.21,17.0,210.0
5310157,control,33.5,Middle-aged,F,2.0,25647.17,34.0,419.0
9319811,test,32.5,Middle-aged,M,2.0,47189.83,26.0,315.0
2335724,test,46.0,Middle-aged,U,2.0,89208.51999999999,4.0,59.0
4702031,test,32.0,Middle-aged,M,3.0,53518.97,8.0,99.0
7510694,test,56.0,Middle-aged,F,2.0,27957.61,11.0,142.0
5083366,control,70.5,Senior,U,2.0,38605.21,8.0,101.0
1731797,control,69.5,Senior,M,4.0,377676.65,13.0,159.0
5271810,test,27.5,Young dults,U,2.0,83312.54000000001,6.0,77.0
6597561,control,53.5,Middle-aged,U,2.0,84794.29000000001,4.0,59.0
2955767,test,71.5,Senior,F,2.0,78066.11,16.0,192.0
2367906,control,62.0,Senior,U,2.0,31400.62,5.0,71.0
979630,control,33.5,Middle-aged,M,2.0,61392.48,12.0,145.0
8575724,control,50.0,Middle-aged,F,2.0,203857.96,6.0,83.0
6152374,control,35.0,Middle-aged,U,2.0,59527.86,5.0,71.0
2463844,test,39.5,Middle-aged,F,3.0,253845.07,10.0,120.0
3448079,control,67.0,Senior,M,2.0,99904.26,10.0,124.0
80801,test,36.0,Middle-aged,M,2.0,62262.4,13.0,162.0
266635,control,28.0,Young dults,M,2.0,69459.42,8.0,106.0
6609063,test,58.0,Middle-aged,F,2.0,72385.22,12.0,144.0
6410394,test,29.5,Young dults,M,3.0,162004.76,12.0,150.0
8564541,test,63.0,Senior,M,2.0,88690.39,8.0,106.0
9967744,control,29.5,Young dults,M,2.0,28927.56,5.0,63.0
5180278,control,51.0,Middle-aged,U,2.0,29808.54,14.0,175.0
4564481,test,26.5,Young dults,U,2.0,35813.97,8.0,97.0
7284633,control,65.5,Senior,M,2.0,223649.97,5.0,68.0
2516570,test,53.5,Middle-aged,M,2.0,263550.43,19.0,235.0
8100842,test,63.5,Senior,F,3.0,371915.77,13.0,156.0
4053273,control,63.0,Senior,U,2.0,55901.06,4.0,59.0
7984549,test,19.0,Young dults,U,2.0,34405.31,4.0,59.0
4882513,control,51.0,Middle-aged,F,2.0,113186.77,15.0,181.0
4952896,test,21.5,Young dults,U,2.0,27863.62,4.0,58.0
7224021,test,23.0,Young dults,U,3.0,102356.93,7.0,85.0
1056736,control,64.0,Senior,U,2.0,46224.55,4.0,58.0
4181418,test,70.5,Senior,M,2.0,47399.92999999999,11.0,132.0
2741861,control,56.5,Middle-aged,M,2.0,29591.4,6.0,73.0
8981285,test,27.5,Young dults,U,2.0,34499.009999999995,5.0,65.0
9565223,test,29.5,Young dults,U,2.0,104990.99,6.0,74.0
5040726,test,64.0,Senior,F,2.0,125934.26,12.0,144.0
9017041,control,35.0,Middle-aged,F,2.0,115801.87,12.0,144.0
9149076,test,23.0,Young dults,U,2.0,50491.12,4.0,59.0
7187092,test,43.0,Middle-aged,F,2.0,55521.08,10.0,128.0
8413362,test,63.0,Senior,M,2.0,351845.31,5.0,71.0
2659072,test,67.5,Senior,M,2.0,62563.49,26.0,312.0
4335091,control,38.5,Middle-aged,F,2.0,36788.45,12.0,154.0
3845584,control,59.5,Middle-aged,M,2.0,169310.40000000002,11.0,132.0
1984672,control,31.0,Middle-aged,U,2.0,34571.25,7.0,90.0
1691221,control,51.0,Middle-aged,U,2.0,294786.73,8.0,97.0
1095432,test,24.5,Young dults,M,2.0,36879.37,9.0,116.0
9599895,test,48.0,Middle-aged,M,2.0,26683.16,7.0,90.0
6670368,control,27.0,Young dults,F,2.0,31485.74,23.0,287.0
4152139,test,38.5,Middle-aged,M,3.0,191769.61,22.0,269.0
120830,test,52.5,Middle-aged,F,2.0,281501.51,21.0,253.0
9238045,control,75.5,Senior,F,2.0,81610.5,22.0,270.0
6182278,test,52.5,Middle-aged,F,2.0,27147.22,19.0,233.0
6972711,control,44.5,Middle-aged,M,3.0,83658.04999999999,17.0,215.0
4202537,control,20.0,Young dults,M,2.0,43660.7,17.0,204.0
6098651,control,60.5,Senior,F,2.0,277362.97,14.0,169.0
6407036,test,24.5,Young dults,U,3.0,81974.95,6.0,74.0
1850195,test,47.5,Middle-aged,M,2.0,81651.04000000001,8.0,96.0
871796,test,43.5,Middle-aged,M,3.0,267876.68,14.0,179.0
2105237,test,24.5,Young dults,U,2.0,44361.61,4.0,58.0
2982302,test,61.5,Senior,F,2.0,349613.86,5.0,62.0
8190179,control,46.0,Middle-aged,U,2.0,83478.59,8.0,103.0
1186305,test,76.0,Senior,F,2.0,117179.52,11.0,141.0
9880281,control,20.0,Young dults,U,2.0,28776.79,6.0,76.0
5530246,control,33.5,Middle-aged,U,2.0,26254.41,8.0,97.0
7323516,control,57.0,Middle-aged,M,3.0,201252.62,16.0,195.0
3969151,control,53.0,Middle-aged,M,2.0,232876.3,21.0,253.0
6221891,control,51.0,Middle-aged,M,2.0,634606.56,21.0,253.0
2947955,control,42.0,Middle-aged,U,2.0,81384.12,12.0,152.0
2608915,test,55.0,Middle-aged,F,3.0,75790.14,9.0,115.0
6879916,control,60.5,Senior,U,2.0,46690.7,7.0,88.0
1178151,control,51.0,Middle-aged,F,2.0,25132.59,14.0,179.0
2327007,control,45.5,Middle-aged,F,2.0,73019.6,8.0,107.0
4526050,control,66.5,Senior,U,2.0,165086.87,6.0,73.0
1316540,test,30.0,Young dults,U,3.0,33106.49,9.0,112.0
906669,control,70.5,Senior,U,3.0,113132.41,10.0,121.0
7160494,test,62.5,Senior,U,2.0,727248.88,6.0,74.0
8307430,test,47.0,Middle-aged,U,2.0,31893.13,5.0,67.0
419969,control,67.5,Senior,M,4.0,135769.06,8.0,105.0
8722394,test,29.0,Young dults,U,2.0,29733.76,6.0,81.0
3774619,control,22.0,Young dults,U,2.0,97586.16,4.0,58.0
2471573,test,40.0,Middle-aged,F,2.0,46380.52,11.0,134.0
9454031,test,38.5,Middle-aged,U,2.0,24698.81,6.0,78.0
5277217,test,45.0,Middle-aged,M,2.0,84472.82,13.0,166.0
6199688,control,50.5,Middle-aged,M,3.0,518202.94,14.0,178.0
8874319,test,53.0,Middle-aged,F,2.0,139884.91,14.0,178.0
1033552,test,39.0,Middle-aged,M,2.0,125465.73,15.0,191.0
3609051,control,33.5,Middle-aged,U,2.0,72575.37,5.0,61.0
6283993,test,24.0,Young dults,U,2.0,43495.22,5.0,71.0
2420607,test,41.0,Middle-aged,M,3.0,677325.3200000001,16.0,193.0
979778,test,72.0,Senior,M,3.0,39809.32,29.0,353.0
1905725,test,52.5,Middle-aged,U,3.0,236395.03,23.0,283.0
4098525,test,54.5,Middle-aged,M,2.0,710948.9800000001,22.0,275.0
6683172,control,41.5,Middle-aged,F,2.0,28982.7,21.0,256.0
5404234,test,50.5,Middle-aged,M,2.0,49954.78999999999,20.0,248.0
9502520,control,25.0,Young dults,M,2.0,24008.04,17.0,213.0
7453529,control,62.0,Senior,M,3.0,193844.04,6.0,72.0
8416851,control,43.0,Middle-aged,F,2.0,110883.95,15.0,190.0
1647360,control,41.0,Middle-aged,U,2.0,33042.36,8.0,96.0
9304012,control,34.5,Middle-aged,M,3.0,187995.85,13.0,157.0
7189695,test,46.5,Middle-aged,U,2.0,41593.58,4.0,58.0
384132,test,43.0,Middle-aged,U,2.0,45557.55,6.0,77.0
5692576,test,26.0,Young dults,U,2.0,29493.67,4.0,58.0
5981867,test,61.5,Senior,F,2.0,157632.24,15.0,191.0
1272986,control,34.5,Middle-aged,M,2.0,35583.119999999995,10.0,130.0
2071719,control,59.0,Middle-aged,F,2.0,96850.45,17.0,212.0
5407531,control,41.5,Middle-aged,F,2.0,28867.82,11.0,137.0
3966226,control,64.5,Senior,F,3.0,137542.47999999998,8.0,107.0
6404304,test,40.5,Middle-aged,M,2.0,35387.5,8.0,106.0
1910451,test,23.0,Young dults,U,2.0,28186.09,7.0,93.0
9216032,test,31.0,Middle-aged,U,3.0,51310.38,6.0,73.0
1715399,test,66.5,Senior,M,2.0,276184.69,15.0,190.0
982456,control,48.0,Middle-aged,M,2.0,551906.8300000001,15.0,180.0
7738708,test,51.5,Middle-aged,F,3.0,40931.36,13.0,160.0
2497622,control,24.5,Young dults,F,2.0,72158.15,27.0,335.0
6651005,control,54.0,Middle-aged,U,3.0,244856.2,5.0,71.0
1412858,test,29.0,Young dults,U,3.0,30587.49,5.0,69.0
4335230,test,32.5,Middle-aged,M,2.0,59026.49,25.0,308.0
9343444,control,42.5,Middle-aged,F,2.0,40543.8,9.0,117.0
3053786,control,62.0,Senior,F,2.0,294272.16,15.0,190.0
7649486,test,61.5,Senior,M,2.0,104597.12,13.0,159.0
431615,test,34.0,Middle-aged,U,2.0,36488.46,6.0,80.0
2158003,test,25.0,Young dults,M,3.0,275531.56,28.0,337.0
6438658,control,65.5,Senior,M,2.0,248991.39,14.0,173.0
5601497,control,34.5,Middle-aged,U,2.0,59621.37,5.0,70.0
9676119,test,72.5,Senior,F,2.0,153773.34999999998,12.0,152.0
4710635,control,64.0,Senior,F,2.0,203865.47,16.0,198.0
3466352,control,50.0,Middle-aged,U,3.0,70361.38,8.0,96.0
6679118,test,36.0,Middle-aged,F,2.0,31429.67,10.0,128.0
6078415,control,35.0,Middle-aged,U,2.0,74838.69,8.0,96.0
8255200,control,64.5,Senior,F,2.0,894127.4800000001,30.0,370.0
9947548,control,64.5,Senior,U,2.0,32614.19,7.0,87.0
8780340,test,33.5,Middle-aged,U,2.0,69276.17,7.0,94.0
9537679,control,67.5,Senior,M,2.0,37047.59,8.0,106.0
5559981,control,60.5,Senior,F,2.0,32622.57,4.0,58.0
6556332,test,49.5,Middle-aged,M,3.0,91414.57,17.0,209.0
8254900,test,18.0,Young dults,U,2.0,29996.61,4.0,59.0
308702,test,60.0,Senior,F,2.0,26190.25,16.0,197.0
2826389,control,33.5,Middle-aged,U,2.0,30823.72,4.0,59.0
7318569,test,21.5,Young dults,M,3.0,58155.37,21.0,258.0
2708604,test,67.0,Senior,F,2.0,91878.31,20.0,249.0
207261,test,62.5,Senior,F,2.0,54554.0,20.0,248.0
6798191,test,43.5,Middle-aged,M,3.0,115786.38,18.0,216.0
3167322,test,76.5,Senior,F,2.0,161008.97999999998,16.0,198.0
3657517,test,31.0,Middle-aged,M,2.0,26389.07,15.0,185.0
7486423,control,52.0,Middle-aged,M,2.0,27667.41,17.0,208.0
8490431,test,71.5,Senior,F,2.0,32303.06,27.0,334.0
4321387,test,42.0,Middle-aged,U,2.0,45830.17999999999,8.0,102.0
9726851,test,48.5,Middle-aged,F,2.0,92871.07,13.0,157.0
9826940,control,58.0,Middle-aged,M,2.0,65193.11,17.0,213.0
1991959,control,48.0,Middle-aged,F,2.0,25562.91,8.0,106.0
9981611,control,49.0,Middle-aged,M,2.0,786932.2100000001,4.0,59.0
430070,test,52.5,Middle-aged,M,2.0,40049.14,15.0,181.0
3973856,control,30.5,Time to die,U,2.0,110015.41,4.0,57.0
6096961,test,30.5,Time to die,F,2.0,30212.38,13.0,166.0
5105555,test,41.0,Middle-aged,M,2.0,55154.11,5.0,60.0
5469758,test,23.5,Young dults,U,2.0,29469.93,4.0,49.0
8839288,test,31.0,Middle-aged,U,3.0,267671.81,5.0,67.0
4835217,test,35.5,Middle-aged,F,3.0,56290.66,11.0,140.0
7123290,test,37.5,Middle-aged,F,2.0,78646.17,8.0,106.0
94662,test,50.0,Middle-aged,F,2.0,35291.45,9.0,111.0
3921358,test,37.5,Middle-aged,U,2.0,28689.26,4.0,58.0
6493019,control,75.0,Senior,F,2.0,28248.96,10.0,122.0
1653578,test,38.0,Middle-aged,F,4.0,146634.99,17.0,204.0
3309188,control,71.5,Senior,U,3.0,139804.72999999998,7.0,95.0
5673133,control,44.0,Middle-aged,F,2.0,42069.35,8.0,103.0
9508403,test,67.5,Senior,U,2.0,241123.52,7.0,94.0
8773071,test,53.0,Middle-aged,M,2.0,406249.3,15.0,191.0
8040332,control,48.0,Middle-aged,M,2.0,73326.97,8.0,106.0
7376595,test,38.0,Middle-aged,M,3.0,184483.85,12.0,150.0
3661108,control,27.5,Young dults,U,2.0,29309.13,7.0,88.0
4861087,control,68.0,Senior,M,2.0,54273.61,16.0,195.0
1159819,control,31.5,Middle-aged,U,2.0,45053.1,6.0,79.0
2216120,test,34.5,Middle-aged,F,2.0,51606.95,7.0,89.0
6863285,test,45.5,Middle-aged,U,3.0,108764.06,7.0,84.0
4135604,control,31.5,Middle-aged,F,2.0,54145.28,5.0,65.0
7204594,control,62.0,Senior,U,3.0,82878.57,8.0,96.0
6714049,test,31.5,Middle-aged,F,2.0,49821.35,13.0,166.0
